f_Hz_Median,ICI,num_Clicks,var_RI
 8240.00,  0.0064392, 29,  0.0000221
 7456.00,  0.0039063, 113,  0.0000336
 7440.00,  0.0039673, 104,  0.0000330
 7552.00,  0.0036621, 240,  0.0000644
 7496.00,  0.0036621, 178,  0.0000429
 7520.00,  0.0038452, 137,  0.0000500
 7504.00,  0.0036621, 240,  0.0000600
 7496.00,  0.0037231, 179,  0.0000287
 7576.00,  0.0037231, 76,  0.0000391
 7520.00,  0.0035706, 141,  0.0000453
 7504.00,  0.0042114, 27,  0.0000254
 7488.00,  0.0037842, 158,  0.0000504
 7480.00,  0.0037537, 119,  0.0000435
 7560.00,  0.0035095, 107,  0.0000420
 7496.00,  0.0035400, 219,  0.0000543
 7544.00,  0.0038452, 76,  0.0000388
 4128.00,  0.0035400, 89,  0.0000389
 7432.00,  0.0037231, 80,  0.0000354
 7528.00,  0.0036011, 88,  0.0000303
 4144.00,  0.0187988, 19,  0.0000206
 5152.00,  0.0342407, 12,  0.0000266
 7936.00,  0.0083008, 20,  0.0000266
 5200.00,  0.0287476, 66,  0.0000274
 7480.00,  0.0037842, 58,  0.0000345
 7488.00,  0.0037231, 154,  0.0000479
 7464.00,  0.0039063, 60,  0.0000318
 7496.00,  0.0035095, 91,  0.0000369
 7752.00,  0.0037842, 43,  0.0000270
 7528.00,  0.0036621, 231,  0.0000500
 7480.00,  0.0035400, 146,  0.0000403
 5192.00,  0.1452637, 19,  0.0000219
 5000.00,  0.0824585, 59,  0.0000228
 5456.00,  0.1069336, 39,  0.0000170
 5632.00,  0.0113831, 9,  0.0000214
 5200.00,  0.1519165, 18,  0.0000218
 5000.00,  0.0906372, 12,  0.0000181
 7528.00,  0.0036926, 157,  0.0000489
 7392.00,  0.0041504, 71,  0.0000285
 7520.00,  0.0037231, 218,  0.0000568
 7304.00,  0.0026855, 38,  0.0000230
 7584.00,  0.0045776, 34,  0.0000273
 8184.00,  0.1664429, 13,  0.0000229
 7464.00,  0.0034790, 203,  0.0000543
 7496.00,  0.0036621, 128,  0.0000423
 7352.00,  0.0037842, 168,  0.0000341
 7488.00,  0.0036011, 93,  0.0000322
 7592.00,  0.0042725, 26,  0.0000224
 4104.00,  0.0037842, 114,  0.0000356
 4104.00,  0.0037231, 127,  0.0000411
 7536.00,  0.0048828, 32,  0.0000215
 7480.00,  0.0037231, 156,  0.0000463
 7488.00,  0.0038147, 157,  0.0000349
 7536.00,  0.0037842, 241,  0.0000213
 7488.00,  0.0037842, 76,  0.0000326
 7504.00,  0.0036011, 176,  0.0000485
 4104.00,  0.0035400, 123,  0.0000396
 7480.00,  0.0035095, 159,  0.0000363
 7488.00,  0.0037231, 213,  0.0000541
 7432.00,  0.0041809, 29,  0.0000239
 7512.00,  0.0036621, 162,  0.0000441
 7520.00,  0.0036011, 114,  0.0000317
 7544.00,  0.0038452, 131,  0.0000399
 5000.00,  0.0404053, 13,  0.0000163
 4128.00,  0.0037231, 108,  0.0000335
 5256.00,  0.0548401, 43,  0.0000156
 5336.00,  0.0855713, 21,  0.0000156
 7568.00,  0.0041504, 42,  0.0000198
 4088.00,  0.0034790, 231,  0.0000300
 7480.00,  0.0037231, 145,  0.0000352
 7488.00,  0.0036621, 98,  0.0000177
 7560.00,  0.0288696, 14,  0.0000170
 6608.00,  0.0436401, 14,  0.0000112
 7712.00,  0.0037231, 151,  0.0000176
 6368.00,  0.1121826, 26,  0.0000179
 6136.00,  0.3483887, 8,  0.0000182
 6104.00,  0.2241821, 14,  0.0000127
 6072.00,  0.1325684, 24,  0.0000127
 6640.00,  0.0424805, 224,  0.0000124
 7536.00,  0.0037231, 111,  0.0000293
 7488.00,  0.0036011, 176,  0.0000421
 7496.00,  0.0037231, 231,  0.0000556
 4096.00,  0.0037231, 153,  0.0000404
 7592.00,  0.0650635, 10,  0.0000180
 7528.00,  0.0038452, 115,  0.0000145
 8064.00,  0.2904663, 9,  0.0000098
 7416.00,  0.0037537, 131,  0.0000328
 8064.00,  0.2665405, 21,  0.0000328
 7568.00,  0.0189819, 10,  0.0000172
 4088.00,  0.0036011, 220,  0.0000500
 7528.00,  0.0036011, 201,  0.0000461
 7592.00,  0.0441284, 10,  0.0000179
 7472.00,  0.0034180, 118,  0.0000277
 7544.00,  0.0036621, 128,  0.0000404
 7424.00,  0.0036011, 72,  0.0000249
 7520.00,  0.0041504, 49,  0.0000205
 7496.00,  0.0037842, 99,  0.0000289
 7528.00,  0.0037231, 127,  0.0000339
 7368.00,  0.0634155, 16,  0.0000135
 4704.00,  0.0041504, 26,  0.0000130
 7496.00,  0.0042419, 65,  0.0000201
 5912.00,  0.0242920, 8,  0.0000117
 5200.00,  0.2399902, 16,  0.0000159
 7448.00,  0.0036621, 132,  0.0000353
 9088.00,  0.0358887, 30,  0.0000119
 7560.00,  0.0628357, 11,  0.0000167
 4112.00,  0.0037842, 152,  0.0000366
 5736.00,  0.0133667, 8,  0.0000202
 7512.00,  0.0037537, 93,  0.0000167
 7512.00,  0.0037231, 241,  0.0000550
 7592.00,  0.0630188, 9,  0.0000176
 7416.00,  0.0034790, 136,  0.0000326
 7568.00,  0.0608215, 15,  0.0000217
 7584.00,  0.0433350, 17,  0.0000157
 7344.00,  0.0390930, 9,  0.0000170
 4104.00,  0.0036621, 211,  0.0000447
 9152.00,  0.0261841, 18,  0.0000197
 5952.00,  0.0946045, 8,  0.0000197
 6656.00,  0.0404663, 14,  0.0000190
 7672.00,  0.0206604, 45,  0.0000194
 6856.00,  0.0183105, 41,  0.0000154
 6840.00,  0.0791016, 21,  0.0000154
 8848.00,  0.0220642, 25,  0.0000157
 7312.00,  0.0284729, 41,  0.0000209
 7352.00,  0.1336365, 15,  0.0000151
 7392.00,  0.0063782, 27,  0.0000202
 8824.00,  0.0097656, 8,  0.0000205
 7488.00,  0.0036621, 155,  0.0000192
 6624.00,  0.0621948, 42,  0.0000169
 6424.00,  0.1120605, 15,  0.0000177
 7352.00,  0.0558472, 16,  0.0000180
 7568.00,  0.0220947, 16,  0.0000156
 7544.00,  0.0034790, 164,  0.0000323
 7528.00,  0.0034790, 181,  0.0000460
 7592.00,  0.0352173, 24,  0.0000189
 7568.00,  0.0037842, 154,  0.0000357
 5904.00,  0.0038147, 107,  0.0000201
 4096.00,  0.0036621, 182,  0.0000346
 7504.00,  0.0036621, 170,  0.0000361
 7568.00,  0.0466919, 12,  0.0000206
 7520.00,  0.0043945, 62,  0.0000213
 7568.00,  0.1311035, 8,  0.0000180
 4096.00,  0.0036621, 237,  0.0000181
 7400.00,  0.0044250, 53,  0.0000173
 5200.00,  0.0588379, 12,  0.0000167
 7768.00,  0.0035400, 184,  0.0000276
 7416.00,  0.0037231, 113,  0.0000266
 7472.00,  0.0035706, 201,  0.0000346
 7352.00,  0.3554077, 8,  0.0000297
 6208.00,  0.0045166, 31,  0.0000116
 7008.00,  0.0041504, 9,  0.0000116
 7328.00,  0.0059814, 16,  0.0000120
 8360.00,  0.0182495, 14,  0.0000120
 5568.00,  0.0268555, 35,  0.0000120
 5000.00,  0.2258606, 9,  0.0000118
 7336.00,  0.1162720, 11,  0.0000159
 8176.00,  0.1885376, 18,  0.0000159
 7336.00,  0.3404541, 8,  0.0000157
 7568.00,  0.0547180, 11,  0.0000157
 5000.00,  0.0062256, 22,  0.0000102
 8744.00,  0.0035400, 12,  0.0000155
 7936.00,  0.0107727, 99,  0.0000103
 7336.00,  0.0184937, 34,  0.0000103
 7336.00,  0.0304260, 47,  0.0000155
 5168.00,  0.0227051, 551,  0.0000191
 5160.00,  0.0977478, 143,  0.0000180
 5200.00,  0.0634155, 418,  0.0000130
 5176.00,  0.3267822, 12,  0.0000168
 6680.00,  0.0653687, 13,  0.0000164
 5232.00,  0.0125122, 73,  0.0000164
 7336.00,  0.0333862, 44,  0.0000113
 5200.00,  0.0373535, 18,  0.0000110
 5184.00,  0.0992432, 10,  0.0000110
 4936.00,  0.0187073, 15,  0.0000157
 6680.00,  0.0597534, 17,  0.0000157
 5144.00,  0.0104980, 84,  0.0000157
 4560.00,  0.0374146, 10,  0.0000165
 5200.00,  0.1412354, 35,  0.0000154
 6408.00,  0.1680908, 24,  0.0000154
 7328.00,  0.3016968, 29,  0.0000154
 6664.00,  0.2437134, 18,  0.0000107
 4304.00,  0.3334351, 8,  0.0000107
 7336.00,  0.2662964, 28,  0.0000107
 8616.00,  0.0750122, 26,  0.0000157
 7592.00,  0.0270996, 20,  0.0000154
 5992.00,  0.3355713, 12,  0.0000158
 7336.00,  0.2766418, 13,  0.0000158
 7336.00,  0.2975769, 17,  0.0000110
 6144.00,  0.2946167, 14,  0.0000110
 7432.00,  0.0037842, 72,  0.0000157
 7424.00,  0.0038147, 73,  0.0000220
 4104.00,  0.0037842, 159,  0.0000335
 7464.00,  0.0037231, 128,  0.0000153
 7440.00,  0.0036621, 236,  0.0000427
 4088.00,  0.0036621, 176,  0.0000381
 7480.00,  0.0047607, 37,  0.0000188
 7568.00,  0.0292664, 17,  0.0000156
 7504.00,  0.0036621, 155,  0.0000339
 7512.00,  0.0037842, 123,  0.0000322
 7336.00,  0.0372925, 20,  0.0000169
 7328.00,  0.0658569, 12,  0.0000158
 7000.00,  0.0304871, 11,  0.0000119
 5016.00,  0.0065308, 13,  0.0000119
 7480.00,  0.0041199, 57,  0.0000167
 4096.00,  0.0037231, 259,  0.0000505
 7488.00,  0.0037842, 114,  0.0000160
 7520.00,  0.0036011, 120,  0.0000302
 7560.00,  0.0408325, 10,  0.0000200
 4376.00,  0.0573730, 57,  0.0000173
 6616.00,  0.0941772, 11,  0.0000177
 7344.00,  0.1072388, 15,  0.0000135
 5864.00,  0.0478821, 33,  0.0000133
 5000.00,  0.4451294, 17,  0.0000127
 6296.00,  0.1905518, 29,  0.0000127
 6304.00,  0.2297363, 34,  0.0001488
 6936.00,  0.0069580, 7308,  0.0001910
 5040.00,  0.1079102, 17,  0.0000211
 5720.00,  0.0466919, 12,  0.0000211
 4904.00,  0.1336670, 15,  0.0000211
 5048.00,  0.0479736, 38,  0.0000216
 5696.00,  0.0534058, 19,  0.0000170
 5144.00,  0.0195923, 21,  0.0000167
 5984.00,  0.0486450, 9,  0.0000221
 5616.00,  0.1431885, 28,  0.0000170
 5904.00,  0.0336914, 8,  0.0000217
 5184.00,  0.1903381, 11,  0.0000214
 5000.00,  0.3119202, 17,  0.0000215
 5192.00,  0.1851196, 40,  0.0000215
 5176.00,  0.1808472, 19,  0.0000150
 5056.00,  0.1812744, 20,  0.0000144
 9128.00,  0.1956177, 17,  0.0000144
 8280.00,  0.0170898, 12,  0.0000146
 5384.00,  0.1619263, 8,  0.0000146
 7072.00,  0.0256653, 17,  0.0000204
 8168.00,  0.0493164, 17,  0.0000137
 8184.00,  0.1235962, 19,  0.0000211
 5616.00,  0.0791626, 110,  0.0000211
 7504.00,  0.0716248, 51,  0.0000156
 5920.00,  0.0052795, 141,  0.0000156
 8264.00,  0.0974121, 10,  0.0000171
 7568.00,  0.2013550, 12,  0.0000175
 7472.00,  0.0036621, 194,  0.0000335
 7520.00,  0.0034790, 198,  0.0000429
 8168.00,  0.2169800, 22,  0.0000198
 8208.00,  0.2106934, 197,  0.0000196
 8240.00,  0.1477051, 19,  0.0000187
 8200.00,  0.1596069, 73,  0.0000145
 5272.00,  0.4287109, 11,  0.0000193
 5224.00,  0.1421509, 44,  0.0000188
 5608.00,  0.1210327, 85,  0.0000188
 4968.00,  0.1804199, 15,  0.0000138
 5192.00,  0.1918335, 22,  0.0000138
 5560.00,  0.1401062, 51,  0.0000142
 5224.00,  0.1939697, 16,  0.0000189
 4088.00,  0.0039063, 98,  0.0000183
 5792.00,  0.1885681, 11,  0.0000140
 5240.00,  0.1290894, 27,  0.0000140
 5464.00,  0.1658630, 9,  0.0000187
 5376.00,  0.1279907, 24,  0.0000186
 5520.00,  0.1284790, 8,  0.0000132
 8208.00,  0.1051941, 63,  0.0000130
 5904.00,  0.1270142, 8,  0.0000183
 5624.00,  0.1120605, 17,  0.0000183
 5880.00,  0.1377258, 11,  0.0000183
 7544.00,  0.0037842, 126,  0.0000342
 5880.00,  0.0038147, 63,  0.0000264
 8160.00,  0.1731873, 29,  0.0000148
 4992.00,  0.0628967, 43,  0.0000154
 7008.00,  0.1662903, 19,  0.0000154
 7568.00,  0.0492859, 11,  0.0000196
 7456.00,  0.0043335, 263,  0.0000384
 5056.00,  0.0777893, 77,  0.0000151
 5976.00,  0.2056885, 10,  0.0000212
 5312.00,  0.1228943, 99,  0.0000212
 5232.00,  0.0223389, 118,  0.0000209
 6848.00,  0.1332397, 21,  0.0000155
 8168.00,  0.0209045, 19,  0.0000155
 5960.00,  0.0604858, 100,  0.0000154
 5000.00,  0.0810547, 194,  0.0000154
 5280.00,  0.0363770, 65,  0.0000201
 5264.00,  0.3016968, 20,  0.0000143
 4104.00,  0.0350342, 34,  0.0000148
 5016.00,  0.0415039, 26,  0.0000148
 8184.00,  0.0277710, 31,  0.0000197
 5584.00,  0.1473083, 17,  0.0000200
 7752.00,  0.0049744, 803,  0.0000200
 8576.00,  0.0043945, 65,  0.0000238
 5528.00,  0.0035400, 24,  0.0000238
 5208.00,  0.1336365, 15,  0.0000192
 7472.00,  0.0035400, 194,  0.0000185
 5168.00,  0.1181641, 40,  0.0000131
 5048.00,  0.1271362, 14,  0.0000174
 5024.00,  0.1440430, 12,  0.0000171
 7352.00,  0.0791016, 42,  0.0000173
 5168.00,  0.1502991, 19,  0.0000175
 8176.00,  0.1700134, 9,  0.0000175
 5032.00,  0.1436157, 9,  0.0000133
 5184.00,  0.1295166, 10,  0.0000133
 6792.00,  0.0704956, 8,  0.0000217
 8168.00,  0.0769958, 9,  0.0000217
 5192.00,  0.0081787, 27,  0.0000217
 7480.00,  0.0042725, 229,  0.0000366
 7328.00,  0.1796265, 9,  0.0000214
 7432.00,  0.0036621, 146,  0.0000200
 7336.00,  0.0056152, 17,  0.0000155
 7368.00,  0.1328125, 9,  0.0000193
 7472.00,  0.0036926, 95,  0.0000304
 8216.00,  0.0523376, 21,  0.0000154
 4384.00,  0.0810242, 9,  0.0000160
 7496.00,  0.0036621, 179,  0.0000423
 7472.00,  0.0036926, 57,  0.0000266
 6896.00,  0.0666504, 19,  0.0000145
 5528.00,  0.0830078, 12,  0.0000152
 7352.00,  0.0065613, 23,  0.0000218
 7528.00,  0.0037231, 122,  0.0000382
 7344.00,  0.0036926, 33,  0.0000163
 7320.00,  0.0035400, 19,  0.0000163
 7320.00,  0.0137329, 12,  0.0000206
 7544.00,  0.0034485, 131,  0.0000310
 7456.00,  0.0035400, 151,  0.0000410
 7512.00,  0.0038147, 79,  0.0000304
 7440.00,  0.0034790, 38,  0.0000000
 4096.00,  0.0035706, 127,  0.0000397
 7512.00,  0.0036621, 57,  0.0000300
 7544.00,  0.0035400, 207,  0.0000494
 5224.00,  0.1405029, 17,  0.0000445
 5016.00,  0.1958618, 15,  0.0000152
 5192.00,  0.0936584, 51,  0.0000152
 6624.00,  0.0274658, 33,  0.0000197
 5328.00,  0.0662231, 9,  0.0000149
 5488.00,  0.0053711, 230,  0.0000156
 5000.00,  0.0158081, 18,  0.0000209
 7056.00,  0.0091553, 50,  0.0000209
 5176.00,  0.0539551, 18,  0.0000208
 5056.00,  0.0861206, 40,  0.0000208
 5208.00,  0.0848694, 43,  0.0000156
 5000.00,  0.1118164, 72,  0.0000153
 5056.00,  0.1134033, 33,  0.0000210
 4120.00,  0.1172791, 39,  0.0000205
 7344.00,  0.1039429, 14,  0.0000145
 7368.00,  0.0129395, 129,  0.0000195
 7352.00,  0.0443420, 125,  0.0000195
 7448.00,  0.0037842, 219,  0.0000370
 5192.00,  0.2823792, 13,  0.0000149
 7520.00,  0.0037842, 79,  0.0000294
 5000.00,  0.1000366, 12,  0.0000197
 5000.00,  0.0573425, 31,  0.0000149
 5256.00,  0.1599121, 15,  0.0000200
 5216.00,  0.0416870, 58,  0.0000241
 7448.00,  0.0037842, 45,  0.0000241
 5024.00,  0.0205688, 60,  0.0000230
 5152.00,  0.1976318, 24,  0.0000172
 5184.00,  0.1335754, 9,  0.0000168
 5056.00,  0.1074829, 54,  0.0000168
 5104.00,  0.0776367, 39,  0.0000224
 5120.00,  0.0829163, 107,  0.0000224
 5232.00,  0.0922241, 10,  0.0000230
 5200.00,  0.0453796, 61,  0.0000230
 5200.00,  0.1534729, 9,  0.0000177
 5744.00,  0.0867310, 16,  0.0000245
 7888.00,  0.0726318, 24,  0.0000151
 5088.00,  0.1517334, 14,  0.0000150
 5152.00,  0.0040283, 12,  0.0000134
 5016.00,  0.0834351, 24,  0.0000137
 6296.00,  0.0394897, 24,  0.0000131
 5336.00,  0.0390015, 15,  0.0000131
 5888.00,  0.0598755, 109,  0.0000189
 7344.00,  0.0573120, 44,  0.0000188
 5176.00,  0.1231689, 34,  0.0000183
 5320.00,  0.1137085, 22,  0.0000184
 7464.00,  0.1651306, 25,  0.0000184
 6320.00,  0.0781250, 34,  0.0000135
 7560.00,  0.0037842, 48,  0.0000220
 6032.00,  0.2022095, 33,  0.0000140
 5200.00,  0.1145630, 26,  0.0000147
 5216.00,  0.1004333, 27,  0.0000202
 5152.00,  0.2032166, 33,  0.0000204
 5056.00,  0.1376343, 9,  0.0000142
 5120.00,  0.1807861, 14,  0.0000195
 5168.00,  0.1002808, 20,  0.0000195
 5536.00,  0.0457153, 42,  0.0000146
 7392.00,  0.0043945, 90,  0.0000222
 5184.00,  0.0362854, 47,  0.0000222
 7352.00,  0.0294495, 109,  0.0000222
 8224.00,  0.0035706, 35,  0.0000217
 7568.00,  0.0076904, 45,  0.0000217
 5240.00,  0.2192688, 11,  0.0000189
 5208.00,  0.3477783, 12,  0.0000186
 5520.00,  0.2912598, 10,  0.0000186
 7336.00,  0.1390076, 15,  0.0000137
 5256.00,  0.1172485, 10,  0.0000136
 7336.00,  0.1973877, 14,  0.0000136
 4984.00,  0.0967407, 14,  0.0000173
 7344.00,  0.1563110, 16,  0.0000173
 5056.00,  0.2079468, 14,  0.0000173
 5176.00,  0.1912231, 20,  0.0000144
 8176.00,  0.1536865, 12,  0.0000144
 5016.00,  0.1264343, 61,  0.0000204
 5248.00,  0.0538330, 10,  0.0000204
 5176.00,  0.1121826, 22,  0.0000199
 5032.00,  0.0397034, 51,  0.0000144
 5016.00,  0.1459351, 15,  0.0000144
 5208.00,  0.1715698, 32,  0.0000139
 5176.00,  0.2370300, 23,  0.0000186
 5280.00,  0.2144165, 10,  0.0000186
 5200.00,  0.3053284, 11,  0.0000224
 7488.00,  0.0043335, 241,  0.0000431
 5152.00,  0.1596069, 22,  0.0000369
 5160.00,  0.1140747, 8,  0.0000192
 5112.00,  0.2407837, 12,  0.0000192
 5200.00,  0.0457764, 30,  0.0000192
 5200.00,  0.1322327, 19,  0.0000203
 5344.00,  0.1399231, 37,  0.0000203
 5208.00,  0.0602417, 271,  0.0000171
 5056.00,  0.1247559, 9,  0.0000167
 5184.00,  0.1094055, 11,  0.0000162
 5056.00,  0.1414185, 14,  0.0000209
 5112.00,  0.1854553, 11,  0.0000206
 5192.00,  0.1035156, 47,  0.0000216
 6944.00,  0.1573181, 9,  0.0000214
 7744.00,  0.0061035, 29,  0.0000207
 5304.00,  0.1061401, 16,  0.0000167
 7200.00,  0.0340576, 32,  0.0000216
 8176.00,  0.4047241, 8,  0.0000201
 7336.00,  0.1501465, 33,  0.0000197
 5208.00,  0.0067749, 8,  0.0000155
 5192.00,  0.0038757, 25,  0.0000155
 5592.00,  0.0698853, 88,  0.0000259
 6024.00,  0.1495361, 9,  0.0000259
 5176.00,  0.0580444, 50,  0.0000362
 5192.00,  0.1265869, 8,  0.0000362
 7456.00,  0.0039673, 138,  0.0000362
 5968.00,  0.1568604, 17,  0.0000316
 6280.00,  0.1067200, 9,  0.0000316
 5168.00,  0.0684204, 26,  0.0000207
 6512.00,  0.0911255, 12,  0.0000207
 6784.00,  0.0391846, 59,  0.0000207
 5320.00,  0.0326843, 301,  0.0000263
 7336.00,  0.1134644, 8,  0.0000257
 9152.00,  0.1386414, 25,  0.0000257
 6720.00,  0.0698547, 95,  0.0000200
 6072.00,  0.0916748, 46,  0.0000210
 7336.00,  0.2104797, 9,  0.0000255
 5192.00,  0.0681152, 12,  0.0000258
 7368.00,  0.1069336, 50,  0.0000248
 5216.00,  0.1734009, 11,  0.0000200
 5824.00,  0.0917969, 85,  0.0000259
 5528.00,  0.1521912, 25,  0.0000207
 7416.00,  0.0038452, 110,  0.0000436
 6976.00,  0.1067810, 35,  0.0000268
 5992.00,  0.1151123, 11,  0.0000268
 5336.00,  0.1320801, 76,  0.0000268
 5208.00,  0.1945496, 13,  0.0000206
 5248.00,  0.1210938, 14,  0.0000223
 5320.00,  0.1152649, 73,  0.0000223
 5208.00,  0.0783997, 37,  0.0000315
 5216.00,  0.0056152, 16,  0.0000317
 8640.00,  0.0049744, 17,  0.0000242
 5256.00,  0.1112976, 19,  0.0000239
 5320.00,  0.0134583, 11,  0.0000239
 8608.00,  0.0154419, 12,  0.0000239
 8984.00,  0.0045166, 22,  0.0000297
 5704.00,  0.1070557, 11,  0.0000197
 9080.00,  0.0068359, 15,  0.0000261
 7768.00,  0.0046997, 17,  0.0000184
 6664.00,  0.1099243, 22,  0.0000246
 6664.00,  0.1772461, 19,  0.0000246
 7456.00,  0.0034790, 216,  0.0000420
 5192.00,  0.1436768, 47,  0.0000188
 6752.00,  0.0845947, 28,  0.0000188
 5432.00,  0.0877075, 11,  0.0000243
 5000.00,  0.1305237, 25,  0.0000238
 5056.00,  0.1622314, 11,  0.0000184
 4336.00,  0.0085754, 23,  0.0000292
 5024.00,  0.0050659, 12,  0.0000422
 6968.00,  0.0055847, 13,  0.0000422
 7456.00,  0.0037231, 97,  0.0000422
 7336.00,  0.0685425, 8,  0.0000206
 5704.00,  0.1808167, 9,  0.0000210
 5504.00,  0.1486206, 11,  0.0000254
 6640.00,  0.1669922, 9,  0.0000253
 6224.00,  0.0754700, 35,  0.0000212
 5984.00,  0.1373901, 10,  0.0000280
 9064.00,  0.0426331, 35,  0.0000280
 6616.00,  0.1222534, 17,  0.0000277
 5344.00,  0.1353149, 38,  0.0000258
 5784.00,  0.1473389, 10,  0.0000208
 5184.00,  0.0796204, 281,  0.0000267
 5168.00,  0.0813599, 12,  0.0000226
 6208.00,  0.0412598, 78,  0.0000226
 7104.00,  0.0444336, 168,  0.0000227
 5144.00,  0.0954590, 25,  0.0000286
 6000.00,  0.1123962, 19,  0.0000286
 5112.00,  0.1081238, 45,  0.0000269
 5184.00,  0.1660156, 15,  0.0000205
 4496.00,  0.1716309, 8,  0.0000247
 7568.00,  0.1394958, 9,  0.0000202
 8984.00,  0.1169434, 56,  0.0000179
 7336.00,  0.0946350, 11,  0.0000253
 7480.00,  0.0036621, 164,  0.0000430
 6416.00,  0.0491638, 17,  0.0000236
 7376.00,  0.0369263, 16,  0.0000236
 5168.00,  0.1518555, 11,  0.0000236
 7512.00,  0.0037231, 82,  0.0000357
 5208.00,  0.0878296, 11,  0.0000313
 7264.00,  0.0981140, 35,  0.0000313
 5128.00,  0.0746460, 19,  0.0000197
 5152.00,  0.0889282, 13,  0.0000235
 5208.00,  0.2147217, 10,  0.0000225
 5912.00,  0.0048218, 23,  0.0000240
 4376.00,  0.1134949, 13,  0.0000190
 5856.00,  0.1108398, 25,  0.0000234
 7472.00,  0.0037231, 72,  0.0000387
 5192.00,  0.3011475, 8,  0.0000256
 6656.00,  0.1246338, 19,  0.0000199
 6504.00,  0.0541687, 25,  0.0000204
 5056.00,  0.1558838, 10,  0.0000203
 8928.00,  0.4038086, 8,  0.0000257
 4192.00,  0.0180664, 17,  0.0000261
 5840.00,  0.0037231, 122,  0.0000391
 7488.00,  0.0037842, 36,  0.0000255
 4112.00,  0.0781555, 17,  0.0000255
 7480.00,  0.0038452, 64,  0.0000281
 7440.00,  0.0038147, 77,  0.0000310
 7416.00,  0.0037842, 186,  0.0000377
 5232.00,  0.0904541, 20,  0.0000234
 5184.00,  0.0681763, 48,  0.0000190
 4976.00,  0.1796265, 11,  0.0000187
 7424.00,  0.0037231, 91,  0.0000315
 7304.00,  0.0036011, 168,  0.0000400
 4976.00,  0.0815430, 8,  0.0000195
 7408.00,  0.0038757, 205,  0.0000313
 4272.00,  0.1105347, 12,  0.0000496
 5960.00,  0.0956421, 10,  0.0000496
 7336.00,  0.0772400, 11,  0.0000256
 7424.00,  0.0036011, 82,  0.0000341
 5232.00,  0.0514526, 17,  0.0000254
 7472.00,  0.0037842, 143,  0.0001388
 7448.00,  0.0036621, 179,  0.0000701
 6704.00,  0.1033020, 11,  0.0000234
 7448.00,  0.0037231, 50,  0.0000385
 7360.00,  0.0038452, 121,  0.0000413
 5312.00,  0.1487122, 9,  0.0000285
 7480.00,  0.2177124, 22,  0.0000978
 5960.00,  0.0937500, 156,  0.0000978
 5376.00,  0.0198364, 272,  0.0001952
 5976.00,  0.0485840, 34,  0.0001601
 5552.00,  0.2061157, 9,  0.0001601
 4144.00,  0.0805664, 8,  0.0000300
 6992.00,  0.0288696, 26,  0.0000300
 6816.00,  0.0271606, 264,  0.0000441
 5432.00,  0.0847168, 11,  0.0000273
 5352.00,  0.1497498, 13,  0.0000273
 6592.00,  0.1574707, 23,  0.0000273
 6592.00,  0.1754761, 14,  0.0000422
 7424.00,  0.0039368, 181,  0.0000422
 4968.00,  0.1205750, 43,  0.0000378
 6568.00,  0.1632690, 17,  0.0000378
 6648.00,  0.1464844, 11,  0.0000236
 6584.00,  0.1139526, 14,  0.0000278
 6240.00,  0.1199341, 17,  0.0000278
 7344.00,  0.0270996, 36,  0.0000215
 6552.00,  0.0453491, 41,  0.0000235
 8816.00,  0.0389404, 12,  0.0000229
 9136.00,  0.0235596, 106,  0.0000273
 6664.00,  0.0265503, 98,  0.0000272
 6288.00,  0.0466919, 52,  0.0000232
 7416.00,  0.0037537, 77,  0.0000324
 7376.00,  0.0038452, 118,  0.0000318
 7464.00,  0.0036011, 164,  0.0000461
 7496.00,  0.0036011, 153,  0.0000338
 6488.00,  0.1502075, 16,  0.0000338
 7512.00,  0.0038757, 23,  0.0000259
 7496.00,  0.0036011, 56,  0.0000349
 7520.00,  0.0039673, 108,  0.0000478
 7240.00,  0.0037842, 145,  0.0000404
 7336.00,  0.0036011, 137,  0.0000313
 7432.00,  0.0038452, 83,  0.0000325
 5904.00,  0.1035156, 94,  0.0000269
 8192.00,  0.1216125, 35,  0.0000438
 6856.00,  0.0845337, 27,  0.0000438
 7448.00,  0.0038452, 131,  0.0000438
 6992.00,  0.1325378, 9,  0.0000372
 6896.00,  0.0654907, 25,  0.0000247
 5184.00,  0.1576538, 27,  0.0000265
 7336.00,  0.1485596, 14,  0.0000203
 7368.00,  0.2469482, 12,  0.0000203
 7416.00,  0.0037231, 146,  0.0000381
 7384.00,  0.0036316, 117,  0.0000373
 7560.00,  0.0053101, 22,  0.0000227
 5728.00,  0.0034180, 16,  0.0000197
 7432.00,  0.0036011, 142,  0.0000404
 5736.00,  0.0053711, 12,  0.0000197
 7416.00,  0.0035400, 214,  0.0000385
 7408.00,  0.0037842, 155,  0.0000205
 7408.00,  0.0036621, 111,  0.0000272
 7352.00,  0.0039368, 97,  0.0000205
 7456.00,  0.0033569, 182,  0.0000252
 7408.00,  0.0036011, 135,  0.0000366
 6160.00,  0.1195068, 29,  0.0000195
 7656.00,  0.0473633, 77,  0.0001407
 6336.00,  0.0043335, 353,  0.0001407
 5640.00,  0.0333557, 159,  0.0001571
 5440.00,  0.1044922, 191,  0.0001571
